Mar de Espanha;4605480,33
Maravilhas;4461546,76
Maria da Fé;7430806,86
Mariana;65283299,57
Marilac;2841124,93
Maripá de Minas;2315708,16
Marliéria;3343633,74
Marmelópolis;2389093,98
Martinho Campos;7673259,73
Martins Soares;4122905,90
Mata Verde;3721611,74
Materlândia;2751436,50
Mateus Leme;19226819,92
Mathias Lobato;2682878,44
Matias Barbosa;13629475,79
Matias Cardoso;5642773,09
Matipó;11570988,97
Mato Verde;5718209,70
Matozinhos;18530997,06
Matutina;3171199,39
Medeiros;2848575,74
Medina;8620982,30
Mendes Pimentel;3335698,48
Mercês;4953075,20
Mesquita;3204383,09
Minas Novas;11149307,49
Minduri;2995445,18
Mirabela;7302517,07
Miradouro;5263238,35
Miravânia;2696230,45
Miraí;6476881,95
Moeda;3383261,66
Moema;3964868,04
Monjolos;3452713,88
Monsenhor Paulo;4406357,23
Montalvânia;6582377,74
Monte Alegre de Minas;11226411,18
Monte Azul;9291875,52
Monte Belo;5910586,45
Monte Carmelo;24730261,29
Monte Formoso;3227493,91
Monte Santo de Minas;10442028,10
Monte Sião;12943901,80
Montes Claros;259335868,91
Montezuma;4229474,76
Morada Nova de Minas;5964793,80
Morro da Garça;3266888,30
Morro do Pilar;4257668,53
Munhoz;3413365,59
Muriaé;44370967,10
Mutum;12121066,70
Muzambinho;8891758,30
Mário Campos;5440942,61
Nacip Raydan;2560531,39
Nanuque;18043737,36
Naque;3528435,42
Natalândia;2768598,88
Natércia;4035494,39
Nazareno;5115244,04
Nepomuceno;11010206,60
Ninheira;5295899,03
Nova Belém;2868424,75
Nova Era;9634420,80
Nova Lima;125506959,65
Nova Módica;3063855,07
Nova Ponte;9171611,14
Nova Porteirinha;4148704,28
Nova Resende;8581171,61
Nova Serrana;36251913,94
Nova União;3442872,44
Novo Cruzeiro;11635495,59
Novo Oriente de Minas;4622190,10
Novorizonte;2528667,69
Olaria;2595531,63
Olhos-d'Água;3641966,50
Oliveira;17975596,58
Oliveira Fortes;2143986,55
Olímpio Noronha;3041312,10
Onça de Pitangui;2914261,68
Oratórios;3023240,26
Orizânia;5234880,43
Ouro Branco;36200768,10
Ouro Fino;11707752,34
Ouro Preto;82322783,42
Ouro Verde de Minas;2486997,69
Padre Carvalho;2684135,19
Padre Paraíso;10202819,46
Pai Pedro;3868515,55
Paineiras;4171477,45
Pains;5995701,05
Paiva;2012504,77
Palma;4266683,99
Palmópolis;4355569,93
Papagaios;8091685,41
Paracatu;60030790,49
Paraguaçu;11343215,81
Paraisópolis;8844771,53
Paraopeba;7685755,99
Pará de Minas;48968965,51
Passa Quatro;9075475,38
Passa Tempo;4536099,97
Passa Vinte;2399743,41
Passabém;2632521,41
Passos;52539596,91
Patis;2856707,85
Patos de Minas;111215630,71
Patrocínio;59069226,43
Patrocínio do Muriaé;2804171,85
Paula Cândido;6261389,27
Paulistas;2269101,85
Pavão;3660365,33
Pedra Azul;11289506,78
Pedra Bonita;4624326,51
Pedra Dourada;3028639,02
Pedra do Anta;3168302,98
Pedra do Indaiá;3390929,72
Pedralva;5328616,28
Pedras de Maria da Cruz;4752149,80
Pedrinópolis;4173732,11
Pedro Leopoldo;40069036,76
Pedro Teixeira;2775150,30
Pequeri;2981487,61
Pequi;3280578,14
Perdigão;4377866,28
Perdizes;10354473,89
Perdões;10227181,70
Periquito;3981724,04
Pescador;3481414,87
Peçanha;6006218,24
Piau;1944735,23
Piedade de Caratinga;5208681,41
Piedade de Ponte Nova;3539384,83
Piedade do Rio Grande;3336868,90
Piedade dos Gerais;3122120,88
Pimenta;4726238,50
Pingo-d'Água;2532366,04
Pintópolis;3387808,41
Piracema;3632659,01
Pirajuba;5185558,41
Piranga;7972846,27
Piranguinho;4013254,71
Piranguçu;2793784,58
Pirapetinga;7650780,56
Pirapora;39484960,23
Piraúba;4409441,84
Pitangui;10322756,70
Piumhi;20344774,38
Planura;7527844,84
